address,reputability_score,is_reputable
0x456815812b3129a4389ea4d73e9706697cc91373,0.9914468934489916,1
0xb5c23f694810a8a6a37fede38004150ee0dd3821,0.9773217147052967,1
0x4c4a50a61bed3b9024d8ffc1f1d168dc8cb1c689,0.9811546068541107,1
0xe221db71c5c527149bdf56c4d13a54cf55e543c1,0.9624793307356423,1
0x1e9d0bb190ac34492aa11b80d28c1c86487a341f,0.984354883432743,1
0x6cadf6abbceb53e631c288778daacf125481c1bb,0.9848533256247363,1
0xcc9e0bd9438ca0056653d134de794abeaff8c676,0.9668251710764606,1
0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,0.9914127861315621,1
0xdadb4ae5b5d3099dd1f586f990b845f2404a1c4c,0.9929985634560545,1
0xff9c1f21c621696c4f91cf781ec31bd913ee2c26,0.9888005355283,1
0x5e21d1ee5cf0077b314c381720273ae82378d613,0.9888005355283,1
0xf49311af05a4ffb1dbf33d61e9b2d4f0a7d4a71c,0.9821123261303687,1
0xd6d9f4385bff8670d66a708b258969913619a673,0.9956767288284867,1
0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,0.9957432607844919,1
0x0e13914f4fe838e96346ce42f588193eb17d92b6,0.9595924836320744,1
0x53011e93f21ec7a74cdfbb7e6548f1abce306833,0.9730462625403948,1
0x39fbbabf11738317a448031930706cd3e612e1b9,0.9910679236179424,1
0x125518ba3bbcc836eea4c520a086ef297706e999,0.973143959242292,1
0x0414d8c87b271266a5864329fb4932bbe19c0c49,0.9901245401685129,1
0xe46091dce9c67691bcf22768bbee0bc9e20d4beb,0.9921593340164694,1
0x3d2b66bc4f9d6388bd2d97b95b565be1686aefb3,0.9825618088951945,1
0x6400b5522f8d448c0803e6245436dd1c81df09ce,0.9164598333056031,1
0x5c99a6c14f8dc0c2c3655c64a2cef68ff9f771ba,0.9946193864493498,1
0x0e5f00da8aaef196a719d045db89b5da8f371b32,0.9923920452765408,1
0xfcdb9e987f9159dab2f507007d5e3d10c510aa70,0.9721953725542459,1
0xbd89b8d708809e7022135313683663911826977e,0.8706098183587236,1
0x1341a2257fa7b770420ef70616f888056f90926c,0.9876499692184302,1
0xe0b9bcd54bf8a730ea5d3f1ffce0885e911a502c,0.9948866723481481,1
0xd1f17b7a6bff962659ed608bcd6d318bb5fbb249,0.9774578360715658,1
0xb44b653f147569d88a684cbf6549e1968e8b2a1d,0.9769011467466344,1
0x3f14920c99beb920afa163031c4e47a3e03b3e4a,0.9941067565456072,1
0x02d3a27ac3f55d5d91fb0f52759842696a864217,0.990540152835874,1
0xccdb064a41afcd432bcea6f6d0d1e7c371d0b002,0.9935277832388266,1
0x41a3dba3d677e573636ba691a70ff2d606c29666,0.9852492553361851,1
0x3235b13708f178af6f110de7177ed5de10c1093d,0.9581631815900623,1
0x5eed99d066a8caf10f3e4327c1b3d8b673485eed,0.9262791347166464,1
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,0.985025631180566,1
0x556bb0b27e855e6f2cebb47174495b9bbeb97ff1,0.9928126818407067,1
0xa41f142b6eb2b164f8164cae0716892ce02f311f,0.9920221653887995,1
0xd3210f246ae54c5a45a7b4a83315bf718f591bfc,0.9912030348161915,1
0x5fc111f3fa4c6b32eaf65659cfebdeed57234069,0.9874907236130165,1
0x03049b395147713ae53c0617093675b4b86dde78,0.9857387138041417,1
0x5362ca75aa3c0e714bc628296640c43dc5cb9ed6,0.992599028460352,1
0xab846fb6c81370327e784ae7cbb6d6a6af6ff4bf,0.9415318807297504,1
0x52928c95c4c7e934e0efcfab08853a0e4558861d,0.9867939952126196,1
0xed4e879087ebd0e8a77d66870012b5e0dffd0fa4,0.99432185462786,1
0x017e9db34fc69af0dc7c7b4b33511226971cddc7,0.8518655645455899,1
0x1e2f15302b90edde696593607b6bd444b64e8f02,0.9925758275939877,1
0xb69753c06bb5c366be51e73bfc0cc2e3dc07e371,0.9910945677353864,1
0xa100eafdef0099700933538ee795cfad5505b689,0.9918296374238237,1
0x814a870726edb7dfc4798300ae1ce3e5da0ac467,0.9525446074292492,1
0xacfa209fb73bf3dd5bbfb1101b9bc999c49062a5,0.9495269201801442,1
0x8b3870df408ff4d7c3a26df852d41034eda11d81,0.9898936284768863,1
0x005d1123878fc55fbd56b54c73963b234a64af3c,0.9844103496844769,1
0x87869a9789291a6cec99f3c3ef2ff71fceb12a8e,0.9913481141866152,1
0xad038eb671c44b853887a7e32528fab35dc5d710,0.9913327384038344,1
0xba10085f901ae4048134e556d579cfd1bfaf89cf,0.9886800445166366,1
0xf51092fe93b4e9282f42c459f05d93d2d079549e,0.9906832764941899,1
0x8cc0f052fff7ead7f2edcccac895502e884a8a71,0.9926619246619823,1
0x83e9f223e1edb3486f876ee888d76bfba26c475a,0.9140655695469145,1
0xd7c1eb0fe4a30d3b2a846c04aa6300888f087a5f,0.9587408139206479,1
0xfc979087305a826c2b2a0056cfaba50aad3e6439,0.9910974651929533,1
0x05079687d35b93538cbd59fe5596380cae9054a9,0.957476848679514,1
0x22b6c31c2beb8f2d0d5373146eed41ab9ede3caf,0.9402798802631385,1
0xa31b1767e09f842ecfd4bc471fe44f830e3891aa,0.9609260521826418,1
0xfb782396c9b20e564a64896181c7ac8d8979d5f4,0.9941890142041807,1
0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,0.9892688569659951,1
0xd2bdaaf2b9cc6981fd273dcb7c04023bfbe0a7fe,0.9295459635360069,1
0x3b484b82567a09e2588a13d54d032153f0c0aee0,0.9880333457760545,1
0x8db1d28ee0d822367af8d220c0dc7cb6fe9dc442,0.9680609486060647,1
0xcd7492db29e2ab436e819b249452ee1bbdf52214,0.9621200356652155,1
0xf7168c8abb0ff80116413a8d95396bbdc318a3ff,0.9340749970504983,1
0xbc4171f45ef0ef66e76f979df021a34b46dcc81d,0.974152056811528,1
0x42b91f1d05afea671a2da3c780eda2abf0a2a366,0.9784242075327861,1
0x155ff1a85f440ee0a382ea949f24ce4e0b751c65,0.9429370301543132,1
0x5d3a4f62124498092ce665f865e0b38ff6f5fbea,0.9544458520468764,1
0x335f4e66b9b61cee5ceade4e727fcec20156b2f0,0.9869119727114751,1
0x57b59f981730c6257df57cf6f0d98283749a9eeb,0.9918650369016462,1
0x16b3e050e9e2f0ac4f1bea1b3e4fdc43d7f062dd,0.9937859781074933,1
0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,0.974618128857326,1
0x070e984fda37dd942f5c953f6b2375339adac308,0.9920784090035023,1
0xc5b3d3231001a776123194cf1290068e8b0c783b,0.9902427098763054,1
0x8f006d1e1d9dc6c98996f50a4c810f17a47fbf19,0.9920923936619783,1
0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0.9882901269457482,1
0x5ba19d656b65f1684cfea4af428c23b9f3628f97,0.9723039421446866,1
0xbe042e9d09cb588331ff911c2b46fd833a3e5bd6,0.9461689464126558,1
0xd43be54c1aedf7ee4099104f2dae4ea88b18a249,0.9373982681740364,1
0xb1f871ae9462f1b2c6826e88a7827e76f86751d4,0.9894399872468298,1
0x64a60493d888728cf42616e034a0dfeae38efcf0,0.9905429942410025,1
0x6fe56c0bcdd471359019fcbc48863d6c3e9d4f41,0.9918363676216649,1
0xbde4c4a9057595fa16d38e0bd7871ef119045a84,0.992089951886527,1
0xcd2828fc4d8e8a0ede91bb38cf64b1a81de65bf6,0.9832528999256268,1
0x4a615bb7166210cce20e6642a6f8fb5d4d044496,0.9748004514849268,1
0xd85ad783cc94bd04196a13dc042a3054a9b52210,0.9548927698378566,1
0x97d0cfeb4fde54b430307c9482d6f79c761fe9b6,0.9911799663674145,1
0x33e07f5055173cf8febede8b21b12d1e2b523205,0.993156755836613,1
0xdd13dedecebda566322195bc4451d672a148752c,0.9919660058463432,1
0x758b4684be769e92eefea93f60dda0181ea303ec,0.9193676409988266,1
0x1a6658f40e51b372e593b7d2144c1402d5cf33e8,0.8850768612000406,1
0x186d0ba3dfc3386c464eecd96a61fbb1e2da00bf,0.9939166419721701,1
0x1117ac6ad6cdf1a3bc543bad3b133724620522d5,0.9736688930408972,1
0x4550003152f12014558e5ce025707e4dd841100f,0.9889866613715552,1
0xd0cd466b34a24fcb2f87676278af2005ca8a78c4,0.884358886594985,1
0x733b5056a0697e7a4357305fe452999a0c409feb,0.9730593068640798,1
0x70401dfd142a16dc7031c56e862fc88cb9537ce0,0.9760036547733217,1
0xed0d5747a9ab03a75fbfec3228cd55848245b75d,0.9910861266603087,1
0x5fe72ed557d8a02fff49b3b826792c765d5ce162,0.9708966339210615,1
0xe1c7e30c42c24582888c758984f6e382096786bd,0.9897942390575728,1
0x9d79d5b61de59d882ce90125b18f74af650acb93,0.955289187005688,1
0xa64d5d1eb67748226d84812b45711453f1118c32,0.9647024302175331,1
0xf552b656022c218c26dad43ad88881fc04116f76,0.9246862054737873,1
0x59f4f336bf3d0c49dbfba4a74ebd2a6ace40539a,0.9868334122597084,1
0x3a1311b8c404629e38f61d566cefefed083b9670,0.9825646688924494,1
0x4f3afec4e5a3f2a6a1a411def7d7dfe50ee057bf,0.9372288193272261,1
0xbba39fd2935d5769116ce38d46a71bde9cf03099,0.9788091358769658,1
0xae697f994fc5ebc000f8e22ebffee04612f98a0d,0.9942020556440458,1
0x02e7f808990638e9e67e1f00313037ede2362361,0.9940289175516321,1
0xf9c53268e9de692ae1b2ea5216e24e1c3ad7cb1e,0.9912929682460306,1
0x6e9730ecffbed43fd876a264c982e254ef05a0de,0.9932026170469013,1
0x58fcaa970339a9b1f8c0a5b4f3fcd7af2ba3075e,0.994839439662978,1
0xcb8fb2438a805664cd8c3e640b85ac473da5be87,0.9941890142041807,1
0xe5597f0723eeaba1b26948e06f008bf0fc1e37e6,0.9841263107515325,1
0x837d904a3799c0769079be9ecbaddf1abd4ccd6e,0.9912036769553758,1
0xba8a621b4a54e61c442f5ec623687e2a942225ef,0.9943225379858979,1
0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,0.9850603233414077,1
0x7a5d3a9dcd33cb8d527f7b5f96eb4fef43d55636,0.982709046940035,1
0x0b63128c40737b13647552e0c926bcfeccc35f93,0.9959053330257355,1
0x772722b55cdc2a086abd064267a17855eb15e8b3,0.9955584937537252,1
0xdb298285fe4c5410b05390ca80e8fbe9de1f259b,0.9897023918335947,1
0xe632ea2ef2cfd8fc4a2731c76f99078aef6a4b31,0.9925758275939877,1
0xcaa79bf8b1d00bf3d4f6dbec6221955871c04618,0.967468865838186,1
0x359108ca299ca693502ef217e2109ad02aa4277c,0.9901929911126938,1
0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,0.9834807250121678,1
0x6b4c7a5e3f0b99fcd83e9c089bddd6c7fce5c611,0.9751032156337275,1
0x9196e18bc349b1f64bc08784eae259525329a1ad,0.9891174891034406,1
0xc9f00080d96cea3ef92d2e2e563d4cd41fb5bb36,0.9944027864340106,1
0x6bc08509b36a98e829dffad49fde5e412645d0a3,0.898583009171966,1
0x0257ffd7ea2ebba4aaa090c7adbdd032a08c1f74,0.9934977242045491,1
0x20a8cec5fffea65be7122bcab2ffe32ed4ebf03a,0.9512186658278523,1
0xc383a3833a87009fd9597f8184979af5edfad019,0.9765853188897207,1
0xd23ac27148af6a2f339bd82d0e3cff380b5093de,0.9681418753902296,1
0xa0bed124a09ac2bd941b10349d8d224fe3c955eb,0.9787655390441047,1
0x7ad16874759348f04b6b6119463d66c07ae54899,0.9909187350567537,1
0xeeeeeb57642040be42185f49c52f7e9b38f8eeee,0.9911365044416884,1
0x559b7bfc48a5274754b08819f75c5f27af53d53b,0.9932825959465718,1
0xeabb8996ea1662cad2f7fb715127852cd3262ae9,0.9869658096280578,1
0xbc391e78b0ea0d1db04890732742494e7fbfc118,0.9925783057532672,1
0x48c276e8d03813224bb1e55f953adb6d02fd3e02,0.9826368117474975,1
0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4,0.9865490453692154,1
0xa67e9f021b9d208f7e3365b2a155e3c55b27de71,0.9833705321686931,1
0x6bf765c43030387a983f429c1438e9d2025b7e12,0.988588630565251,1
0x31fdd1c6607f47c14a2821f599211c67ac20fa96,0.9918734212566398,1
0x830eb1204380e9c44434db8700257025358707c6,0.9193676409988266,1
0xaecc217a749c2405b5ebc9857a16d58bdc1c367f,0.9946534398163897,1
0x2ba8349123de45e931a8c8264c332e6e9cf593f9,0.9877274236500548,1
0xb3cb8d5aeff0f4d1f432f353309f47b885e404e3,0.9287406948407256,1
0x24d73bca2bd9c3a61e99dfc7cb86d3c379ebded7,0.9914744872457912,1
0xc7f950271d118a5bdf250dffc39128dcced8472c,0.9896216715183116,1
0xe6f47303032a09c8c0f8ebb713c00e6ed345e8c3,0.9671638496855699,1
0x4216663ddc7bd10eaf44609df4dd0f91cd2be7f2,0.9951587856840917,1
0x0888fd2960ddf57cfb561b59d73dd2b9524f6a26,0.991205755520917,1
0x227c7df69d3ed1ae7574a1a7685fded90292eb48,0.9955091259029647,1
0xb71bdc7014f3740d0267d41d632cab8371f8ba3c,0.994560214764531,1
0x581911b360b6eb3a14ef295a83a91dc2bce2d6f7,0.9880853263747307,1
0x13832bec9b7029a82988017a7f6095bdf0207d62,0.9935935281257764,1
0x9f826324bb9bdcf7e7eb274bedc417bd45d74f39,0.9918565708974023,1
0x8a4584f0eefda8a9b459264dc7a0d62bba9b5484,0.9925758275939877,1
0x0abd596070be270f04eb446128b3dc04969e7d29,0.9822206721310578,1
0x91368eef9ab8bdc727e4506897656abb87282003,0.9957757497516245,1
0x5441765d3ab74e0347df52ffab5a69e5146b5d26,0.9967231850213855,1
0x8ff62c1b0868e1a8905eb0d0cbb04f20667dcf88,0.876283259251958,1
0x69168908793294d0a9ea938673e12c36ecae6969,0.9927195981538036,1
0x3085154623f51b00dedfc6ceeb5197277a66b17b,0.970795864811557,1
0x08f40811c7d6c013744166f3d4cb1a9a92d3d54e,0.9917621581837216,1
0x852e5427c86a3b46dd25e5fe027bb15f53c4bcb8,0.9877946878551528,1
0x697a79af2de4af9e9aa0d08905374556ad1353bb,0.9941890142041807,1
0x55c5bd14ec3b3e24fd8c5e8b8eb9a52e876e5a06,0.9896863290289788,1
0x52e7b23e1faba6d83376725e2ccad75efbd8736e,0.9939997791449021,1
0x0fd3822072ad001aac1c90a09d9506f097f24458,0.993095772009391,1
0x1c2884c71629c7d4e378ec95d03bfaf9f6fa5afe,0.9918237704871641,1
0xd1b624f07a4d9b3e3746e33cb58f42df079b5444,0.9193676409988266,1
0x8b4d316e40ac4baf08957963210c6cff683a152b,0.9927677273634019,1
0x93999d3fcab15cc052cf96b739580fc11e015944,0.9915849144398697,1
0xe5ef42d0e5e4aa6b36c613d00db8dad303d505f3,0.9938110792302961,1
0x70bef3bb2f001da2fddb207dae696cd9faff3f5d,0.9671344454985699,1
0xfdf7af616091a05b9cd3b5aedd3e88d4e8cd882e,0.9961439148995958,1
0x98e35f5599b57998900e5e0675721c90a5499327,0.9720778033827191,1
0xb7446b185085e019f0008f1d338de26486a4db10,0.9930296070832331,1
0x987441856ba4f463544fc68ccbf6a80f434a7956,0.988517268361287,1
0x996229d0c6a485c7f4b52e092eaa907cb2def5c6,0.9954651496370363,1
0x318ee488af8881f9945b6d3d69e8b395fb559bb1,0.9862118006307862,1
0xdf87270e04bc5ac140e93571d0dd0c6f4a058b41,0.978754049893822,1
0xc5d27f27f08d1fd1e3ebbaa50b3442e6c0d50439,0.9850309446073331,1
0x4da08a1bff50be96bded5c7019227164b49c2bfc,0.527638383860387,1
0xdad33e12e61dc2f2692f2c12e6303b5ade7277ba,0.9897641231666607,1
0x71dc640b99faaf03544bdbce87018c2ae8ebe849,0.9847114574668523,1
0xc72633f995e98ac3bb8a89e6a9c4af335c3d6e44,0.882022435262461,1
0x8dfc8cc3201425669fae803e1eb125cddd4189ec,0.9722800955673707,1
0xc91b523a59acc63a64f61fc7bbfb4bfc82dd25f2,0.9936333778854967,1
0x9b7331c6e98bad1dc8f096ff3d98c93b3b9b1173,0.9779369145198357,1
0x944eee930933be5e23b690c8589021ec8619a301,0.9742490057567169,1
0xf81421fc15300c5a8cca9afe12f5cbad502fa756,0.991140318732503,1
0x2c642cd3bed9b4e4eeec493611779f13efb502f1,0.9852032699408826,1
0x849c479d7a90eb378dbd00e8f166371176244eb1,0.9799821849999397,1
0x1ce270557c1f68cfb577b856766310bf8b47fd9c,0.9920773884641225,1
0xc1534fe936be00369c7a827a6e731a233bd0ed34,0.9927967511423121,1
0xa1817b6d8d890f3943b61648992730373b71f156,0.9890002926683191,1
0x18cc2ba8995c6307e355726244adb023cf00522f,0.9928716611185642,1
0xf2a22b900dde3ba18ec2aef67d4c8c1a0dab6aac,0.9878343093088394,1
0x356e17967206efb413b60ab0ba44e269063a26c9,0.9892878531759608,1
0x50d1c8e131dca8b9226c0a0f78947557497374b3,0.992599028460352,1
0xb7bda6a89e724f63572ce68fddc1a6d1d5d24bcf,0.9886719475804331,1
0xd971a3f840359ac4a23a9e75038934855e5ed8d5,0.9675209776428182,1
0x0a266778c113a8f0d3d7aeacd12b74a7da5037a0,0.9907095579280238,1
0x7a9b4f64712aac0cc4a0ae78b35f813c479ec46f,0.9435896576274427,1
0xc8168d5665f4418353728ac970713e09c0b7c20e,0.992788834284492,1
0x11613b1f840bb5a40f8866d857e24da126b79d73,0.9910861266603087,1
0x3c48ca59bf2699e51d4974d4b6d284ae52076e5e,0.9780753381375997,1
0x0d5639a1442730372e2a650a2900ba07937854f4,0.9639000080776521,1
0xd3131fb503e9a20261402aec98caf0603cb913f5,0.9921357322026387,1
0xd5df655087d99b7b720a5bc8711f296180a4f44b,0.9883848408037318,1
0x69c2fcae7e30b429166bd616a322e32bec036bcf,0.99123440410324,1
0x0dcee5f694e492f0dd842a7fbe5bed4c6e4665a6,0.9925684056062541,1
0xfc98e825a2264d890f9a1e68ed50e1526abccacd,0.9565745477097525,1
0x1b54a6fa1360bd71a0f28f77a1d6fba215d498c3,0.9918972508374095,1
0x018fb5af9d015af25592a014c4266a84143de7a0,0.9829551630347056,1
0xcba78d126f0b1feda0c538bcaf4c852a7a171099,0.9941498309273388,1
0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,0.9825560145819003,1
0x8e81d527f8fa05d82c514401c8144275174557cd,0.9930853752822126,1
0x7d3b4f8d5dd14a0c263c4bee7be434c15e188d3e,0.994366558508557,1
